No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
81,24.5268915,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-56dBm,,,"QoS Data, SN=721, FN=0, Flags=.p..R.F."
85,25.5848997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-49dBm,,,"QoS Data, SN=722, FN=0, Flags=.p....F."
89,26.9057757,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,173,-35dBm,,,"QoS Data, SN=723, FN=0, Flags=.p....F."
92,27.1749898,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,173,-39dBm,,,"QoS Data, SN=724, FN=0, Flags=.p..R.F."
97,29.0678658,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,150,-59dBm,,,"QoS Data, SN=725, FN=0, Flags=.p....F."
100,29.1976098,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,150,-31dBm,,,"QoS Data, SN=726, FN=0, Flags=.p..R.F."
104,29.4070233,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,150,-61dBm,,,"QoS Data, SN=727, FN=0, Flags=.p....F."
107,29.7128716,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,150,-34dBm,,,"QoS Data, SN=728, FN=0, Flags=.p..R.F."
108,30.9861704,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,126,-42dBm,,,"QoS Data, SN=729, FN=0, Flags=.p..R.F."
111,32.8685028,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-37dBm,,,"QoS Data, SN=730, FN=0, Flags=.p....F."
114,33.081349700000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-46dBm,,,"QoS Data, SN=731, FN=0, Flags=.p..R.F."
119,33.9613542,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-41dBm,,,"QoS Data, SN=732, FN=0, Flags=.p....F."
124,34.6239469,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-58dBm,,,"QoS Data, SN=733, FN=0, Flags=.p..R.F."
127,34.6863276,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-50dBm,,,"QoS Data, SN=734, FN=0, Flags=.p....F."
129,35.9777763,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,216,-49dBm,,,"QoS Data, SN=735, FN=0, Flags=.p....F."
133,37.4269077,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-51dBm,,,"QoS Data, SN=736, FN=0, Flags=.p..R.F."
134,39.1082649,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-28dBm,,,"QoS Data, SN=737, FN=0, Flags=.p....F."
135,40.6958907,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,146,-46dBm,,,"QoS Data, SN=738, FN=0, Flags=.p....F."
140,42.5011966,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,158,-70dBm,,,"QoS Data, SN=739, FN=0, Flags=.p....F."
141,42.7614636,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,158,-48dBm,,,"QoS Data, SN=740, FN=0, Flags=.p..R.F."
146,43.927528,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-61dBm,,,"QoS Data, SN=741, FN=0, Flags=.p..R.F."
148,44.9267935,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-41dBm,,,"QoS Data, SN=742, FN=0, Flags=.p..R.F."
150,46.561777500000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-63dBm,,,"QoS Data, SN=743, FN=0, Flags=.p....F."
155,47.096784400000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-43dBm,,,"QoS Data, SN=744, FN=0, Flags=.p..R.F."
156,49.0463177,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,154,-44dBm,,,"QoS Data, SN=745, FN=0, Flags=.p....F."
158,50.898628,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-30dBm,,,"QoS Data, SN=746, FN=0, Flags=.p....F."
160,50.9187011,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-46dBm,,,"QoS Data, SN=747, FN=0, Flags=.p....F."
165,51.6367612,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-47dBm,,,"QoS Data, SN=748, FN=0, Flags=.p....F."
167,52.240393600000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-42dBm,,,"QoS Data, SN=749, FN=0, Flags=.p....F."
172,53.633985800000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-42dBm,,,"QoS Data, SN=750, FN=0, Flags=.p....F."
175,55.0264572,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-28dBm,,,"QoS Data, SN=751, FN=0, Flags=.p....F."
178,55.0599745,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-43dBm,,,"QoS Data, SN=752, FN=0, Flags=.p....F."
182,55.3885365,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-34dBm,,,"QoS Data, SN=753, FN=0, Flags=.p..R.F."
186,57.0892979,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,211,-54dBm,,,"QoS Data, SN=754, FN=0, Flags=.p..R.F."
189,58.6783496,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-39dBm,,,"QoS Data, SN=755, FN=0, Flags=.p....F."
194,58.954333299999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-50dBm,,,"QoS Data, SN=756, FN=0, Flags=.p....F."
196,59.55328659999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-37dBm,,,"QoS Data, SN=757, FN=0, Flags=.p..R.F."
199,60.308879299999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-45dBm,,,"QoS Data, SN=758, FN=0, Flags=.p....F."
202,61.38573209999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-46dBm,,,"QoS Data, SN=759, FN=0, Flags=.p..R.F."
205,62.16064209999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-34dBm,,,"QoS Data, SN=760, FN=0, Flags=.p..R.F."
207,63.31241209999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-44dBm,,,"QoS Data, SN=761, FN=0, Flags=.p..R.F."
209,63.53295149999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-36dBm,,,"QoS Data, SN=762, FN=0, Flags=.p..R.F."
214,64.78994789999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,229,-53dBm,,,"QoS Data, SN=763, FN=0, Flags=.p....F."
218,66.38681889999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-29dBm,,,"QoS Data, SN=764, FN=0, Flags=.p....F."
222,66.80777309999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-37dBm,,,"QoS Data, SN=765, FN=0, Flags=.p....F."
227,67.77160499999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-46dBm,,,"QoS Data, SN=766, FN=0, Flags=.p....F."
232,68.53055339999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-40dBm,,,"QoS Data, SN=767, FN=0, Flags=.p....F."
236,69.81228759999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-55dBm,,,"QoS Data, SN=768, FN=0, Flags=.p..R.F."
239,70.21288239999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-24dBm,,,"QoS Data, SN=769, FN=0, Flags=.p..R.F."
241,70.86507899999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-34dBm,,,"QoS Data, SN=770, FN=0, Flags=.p....F."
243,71.67736869999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-56dBm,,,"QoS Data, SN=771, FN=0, Flags=.p....F."
245,72.07567669999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-48dBm,,,"QoS Data, SN=772, FN=0, Flags=.p..R.F."
249,73.91327619999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-39dBm,,,"QoS Data, SN=773, FN=0, Flags=.p....F."
254,74.25942859999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-49dBm,,,"QoS Data, SN=774, FN=0, Flags=.p....F."
258,75.41673009999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-37dBm,,,"QoS Data, SN=775, FN=0, Flags=.p....F."
262,76.15991269999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-15dBm,,,"QoS Data, SN=776, FN=0, Flags=.p....F."
263,76.50529479999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,163,-44dBm,,,"QoS Data, SN=777, FN=0, Flags=.p....F."
267,77.63354979999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-39dBm,,,"QoS Data, SN=778, FN=0, Flags=.p....F."
270,77.71993499999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-43dBm,,,"QoS Data, SN=779, FN=0, Flags=.p....F."
275,78.80242269999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-40dBm,,,"QoS Data, SN=780, FN=0, Flags=.p....F."
277,78.98237469999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-54dBm,,,"QoS Data, SN=781, FN=0, Flags=.p....F."
282,80.51578519999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,113,-41dBm,,,"QoS Data, SN=782, FN=0, Flags=.p..R.F."
284,81.64233419999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,113,-31dBm,,,"QoS Data, SN=783, FN=0, Flags=.p..R.F."
285,82.73965559999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,130,-32dBm,,,"QoS Data, SN=784, FN=0, Flags=.p..R.F."
289,84.41369139999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-47dBm,,,"QoS Data, SN=785, FN=0, Flags=.p....F."
293,85.09242879999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-36dBm,,,"QoS Data, SN=786, FN=0, Flags=.p....F."
296,85.21909859999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-43dBm,,,"QoS Data, SN=787, FN=0, Flags=.p....F."
300,85.54042669999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-40dBm,,,"QoS Data, SN=788, FN=0, Flags=.p..R.F."
301,86.12143819999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-53dBm,,,"QoS Data, SN=789, FN=0, Flags=.p..R.F."
302,87.86403569999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,171,-41dBm,,,"QoS Data, SN=790, FN=0, Flags=.p..R.F."
307,89.10371289999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-46dBm,,,"QoS Data, SN=791, FN=0, Flags=.p....F."
309,90.24698829999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,151,-53dBm,,,"QoS Data, SN=792, FN=0, Flags=.p....F."
310,91.20906909999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,151,-17dBm,,,"QoS Data, SN=793, FN=0, Flags=.p....F."
315,93.19805989999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-52dBm,,,"QoS Data, SN=794, FN=0, Flags=.p....F."
320,94.58522949999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,153,-50dBm,,,"QoS Data, SN=795, FN=0, Flags=.p....F."
321,94.78493089999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,153,-55dBm,,,"QoS Data, SN=796, FN=0, Flags=.p....F."
323,96.53540739999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-40dBm,,,"QoS Data, SN=797, FN=0, Flags=.p....F."
326,98.07960709999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-51dBm,,,"QoS Data, SN=798, FN=0, Flags=.p..R.F."
329,98.16618139999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-47dBm,,,"QoS Data, SN=799, FN=0, Flags=.p..R.F."
333,99.93612339999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-58dBm,,,"QoS Data, SN=800, FN=0, Flags=.p..R.F."
337,101.55636409999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,108,-36dBm,,,"QoS Data, SN=801, FN=0, Flags=.p....F."
338,102.91190709999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-56dBm,,,"QoS Data, SN=802, FN=0, Flags=.p....F."
343,102.97239809999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-42dBm,,,"QoS Data, SN=803, FN=0, Flags=.p..R.F."
344,103.37454839999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-37dBm,,,"QoS Data, SN=804, FN=0, Flags=.p..R.F."
348,103.95829879999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-38dBm,,,"QoS Data, SN=805, FN=0, Flags=.p....F."
350,104.25119659999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-45dBm,,,"QoS Data, SN=806, FN=0, Flags=.p....F."
354,104.35648699999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-35dBm,,,"QoS Data, SN=807, FN=0, Flags=.p....F."
356,106.09890479999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-37dBm,,,"QoS Data, SN=808, FN=0, Flags=.p....F."
358,107.87705739999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-39dBm,,,"QoS Data, SN=809, FN=0, Flags=.p....F."
360,109.70900619999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,220,-40dBm,,,"QoS Data, SN=810, FN=0, Flags=.p..R.F."
363,110.74562659999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,201,-39dBm,,,"QoS Data, SN=811, FN=0, Flags=.p..R.F."
365,111.75003219999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,177,-43dBm,,,"QoS Data, SN=812, FN=0, Flags=.p....F."
370,112.18237569999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,177,-47dBm,,,"QoS Data, SN=813, FN=0, Flags=.p....F."
375,112.87518089999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,177,-40dBm,,,"QoS Data, SN=814, FN=0, Flags=.p..R.F."
377,113.94532219999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,193,-43dBm,,,"QoS Data, SN=815, FN=0, Flags=.p....F."
379,115.20839139999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-38dBm,,,"QoS Data, SN=816, FN=0, Flags=.p....F."
384,116.11223279999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,143,-48dBm,,,"QoS Data, SN=817, FN=0, Flags=.p..R.F."
387,117.28174459999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-53dBm,,,"QoS Data, SN=818, FN=0, Flags=.p....F."
390,117.37460579999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-43dBm,,,"QoS Data, SN=819, FN=0, Flags=.p..R.F."
391,118.10486429999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-30dBm,,,"QoS Data, SN=820, FN=0, Flags=.p..R.F."
392,118.37104209999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-31dBm,,,"QoS Data, SN=821, FN=0, Flags=.p....F."
393,119.87226609999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-32dBm,,,"QoS Data, SN=822, FN=0, Flags=.p....F."
398,119.94509939999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,218,-40dBm,,,"QoS Data, SN=823, FN=0, Flags=.p....F."
402,121.69924709999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,150,-29dBm,,,"QoS Data, SN=824, FN=0, Flags=.p....F."
403,122.14602039999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,150,-36dBm,,,"QoS Data, SN=825, FN=0, Flags=.p..R.F."
405,124.09663009999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-41dBm,,,"QoS Data, SN=826, FN=0, Flags=.p..R.F."
408,125.09930289999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,168,-27dBm,,,"QoS Data, SN=827, FN=0, Flags=.p....F."
413,126.36779029999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-51dBm,,,"QoS Data, SN=828, FN=0, Flags=.p....F."
418,127.77829709999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,176,-66dBm,,,"QoS Data, SN=829, FN=0, Flags=.p....F."
422,129.10537759999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-21dBm,,,"QoS Data, SN=830, FN=0, Flags=.p....F."
424,129.86675999999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-58dBm,,,"QoS Data, SN=831, FN=0, Flags=.p..R.F."
427,130.29594559999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-60dBm,,,"QoS Data, SN=832, FN=0, Flags=.p....F."
430,131.46936759999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,237,-54dBm,,,"QoS Data, SN=833, FN=0, Flags=.p....F."
433,132.76506789999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,145,-29dBm,,,"QoS Data, SN=834, FN=0, Flags=.p....F."
436,133.01922959999993,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,145,-43dBm,,,"QoS Data, SN=835, FN=0, Flags=.p..R.F."
440,133.36370789999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,145,-37dBm,,,"QoS Data, SN=836, FN=0, Flags=.p..R.F."
443,134.05703039999992,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,145,-46dBm,,,"QoS Data, SN=837, FN=0, Flags=.p....F."
448,135.3949251999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,214,-47dBm,,,"QoS Data, SN=838, FN=0, Flags=.p..R.F."
450,137.2004500999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-44dBm,,,"QoS Data, SN=839, FN=0, Flags=.p....F."
452,138.2028841999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,114,-44dBm,,,"QoS Data, SN=840, FN=0, Flags=.p....F."
453,139.8297109999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,168,-46dBm,,,"QoS Data, SN=841, FN=0, Flags=.p....F."
457,140.47245979999988,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,168,-41dBm,,,"QoS Data, SN=842, FN=0, Flags=.p....F."
459,140.52863859999988,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,168,-40dBm,,,"QoS Data, SN=843, FN=0, Flags=.p..R.F."
463,141.65594679999987,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-46dBm,,,"QoS Data, SN=844, FN=0, Flags=.p....F."
464,142.70551199999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-57dBm,,,"QoS Data, SN=845, FN=0, Flags=.p....F."
467,143.86025629999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-23dBm,,,"QoS Data, SN=846, FN=0, Flags=.p....F."
471,144.56395139999987,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-54dBm,,,"QoS Data, SN=847, FN=0, Flags=.p....F."
472,145.40231289999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-35dBm,,,"QoS Data, SN=848, FN=0, Flags=.p..R.F."
473,146.47143259999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-37dBm,,,"QoS Data, SN=849, FN=0, Flags=.p..R.F."
475,146.59673959999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-45dBm,,,"QoS Data, SN=850, FN=0, Flags=.p....F."
476,147.05363979999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-46dBm,,,"QoS Data, SN=851, FN=0, Flags=.p....F."
477,147.54860109999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-35dBm,,,"QoS Data, SN=852, FN=0, Flags=.p....F."
481,149.46217699999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-27dBm,,,"QoS Data, SN=853, FN=0, Flags=.p....F."
486,150.35215459999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-41dBm,,,"QoS Data, SN=854, FN=0, Flags=.p....F."
487,150.35310539999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-40dBm,,,"QoS Data, SN=855, FN=0, Flags=.p....F."
488,150.68297299999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,252,-42dBm,,,"QoS Data, SN=856, FN=0, Flags=.p....F."
493,152.37928429999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-50dBm,,,"QoS Data, SN=857, FN=0, Flags=.p....F."
496,154.29132709999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-40dBm,,,"QoS Data, SN=858, FN=0, Flags=.p..R.F."
501,154.83008789999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,164,-50dBm,,,"QoS Data, SN=859, FN=0, Flags=.p....F."
504,156.44158489999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,157,-30dBm,,,"QoS Data, SN=860, FN=0, Flags=.p..R.F."
508,158.00335239999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-36dBm,,,"QoS Data, SN=861, FN=0, Flags=.p....F."
509,158.77559859999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,200,-44dBm,,,"QoS Data, SN=862, FN=0, Flags=.p..R.F."
514,160.36939409999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-37dBm,,,"QoS Data, SN=863, FN=0, Flags=.p..R.F."
519,161.11454369999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-42dBm,,,"QoS Data, SN=864, FN=0, Flags=.p....F."
520,161.37311729999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-34dBm,,,"QoS Data, SN=865, FN=0, Flags=.p....F."
523,161.80822729999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-28dBm,,,"QoS Data, SN=866, FN=0, Flags=.p..R.F."
528,161.97352929999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-51dBm,,,"QoS Data, SN=867, FN=0, Flags=.p....F."
529,162.66951819999986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-48dBm,,,"QoS Data, SN=868, FN=0, Flags=.p....F."
534,162.88991319999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,166,-58dBm,,,"QoS Data, SN=869, FN=0, Flags=.p..R.F."
535,164.47932349999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,127,-35dBm,,,"QoS Data, SN=870, FN=0, Flags=.p..R.F."
538,165.07564779999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,127,-29dBm,,,"QoS Data, SN=871, FN=0, Flags=.p....F."
541,166.15504819999984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,120,-37dBm,,,"QoS Data, SN=872, FN=0, Flags=.p....F."
542,166.42924479999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,120,-54dBm,,,"QoS Data, SN=873, FN=0, Flags=.p....F."
544,167.02348789999985,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,120,-55dBm,,,"QoS Data, SN=874, FN=0, Flags=.p..R.F."
