No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
153,50.97488049999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,251,-55dBm,,,"QoS Data, SN=914, FN=0, Flags=.p..R.F."
155,52.76802479999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-26dBm,,,"QoS Data, SN=915, FN=0, Flags=.p..R.F."
160,53.13270529999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-64dBm,,,"QoS Data, SN=916, FN=0, Flags=.p....F."
162,54.57986579999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-32dBm,,,"QoS Data, SN=917, FN=0, Flags=.p....F."
166,56.56590829999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-20dBm,,,"QoS Data, SN=918, FN=0, Flags=.p....F."
171,57.49418939999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-44dBm,,,"QoS Data, SN=919, FN=0, Flags=.p....F."
175,57.78283299999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-51dBm,,,"QoS Data, SN=920, FN=0, Flags=.p....F."
180,59.33840669999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-19dBm,,,"QoS Data, SN=921, FN=0, Flags=.p....F."
182,59.40340659999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-32dBm,,,"QoS Data, SN=922, FN=0, Flags=.p....F."
183,60.05411159999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-50dBm,,,"QoS Data, SN=923, FN=0, Flags=.p..R.F."
185,60.21433939999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-43dBm,,,"QoS Data, SN=924, FN=0, Flags=.p....F."
187,60.602430299999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,118,-24dBm,,,"QoS Data, SN=925, FN=0, Flags=.p....F."
190,62.555048299999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-38dBm,,,"QoS Data, SN=926, FN=0, Flags=.p..R.F."
195,62.907804399999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-34dBm,,,"QoS Data, SN=927, FN=0, Flags=.p..R.F."
196,63.6743981,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,242,-41dBm,,,"QoS Data, SN=928, FN=0, Flags=.p..R.F."
199,65.5412614,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-49dBm,,,"QoS Data, SN=929, FN=0, Flags=.p....F."
200,67.0459061,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,198,-29dBm,,,"QoS Data, SN=930, FN=0, Flags=.p....F."
203,68.05085009999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,113,-27dBm,,,"QoS Data, SN=931, FN=0, Flags=.p....F."
206,70.03378319999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,227,-36dBm,,,"QoS Data, SN=932, FN=0, Flags=.p..R.F."
207,71.05878999999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-32dBm,,,"QoS Data, SN=933, FN=0, Flags=.p....F."
211,71.43216999999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-45dBm,,,"QoS Data, SN=934, FN=0, Flags=.p..R.F."
216,72.34041579999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-32dBm,,,"QoS Data, SN=935, FN=0, Flags=.p....F."
219,72.75359569999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-24dBm,,,"QoS Data, SN=936, FN=0, Flags=.p..R.F."
220,74.6246559,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,232,-40dBm,,,"QoS Data, SN=937, FN=0, Flags=.p....F."
222,75.5753618,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,232,-53dBm,,,"QoS Data, SN=938, FN=0, Flags=.p....F."
227,76.7473579,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-26dBm,,,"QoS Data, SN=939, FN=0, Flags=.p..R.F."
230,77.0418,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-56dBm,,,"QoS Data, SN=940, FN=0, Flags=.p..R.F."
231,77.1959906,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-37dBm,,,"QoS Data, SN=941, FN=0, Flags=.p....F."
232,78.1665886,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-35dBm,,,"QoS Data, SN=942, FN=0, Flags=.p....F."
236,79.1204832,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-19dBm,,,"QoS Data, SN=943, FN=0, Flags=.p..R.F."
239,80.51206069999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-36dBm,,,"QoS Data, SN=944, FN=0, Flags=.p....F."
242,81.28148949999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-21dBm,,,"QoS Data, SN=945, FN=0, Flags=.p..R.F."
247,82.02141889999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-35dBm,,,"QoS Data, SN=946, FN=0, Flags=.p....F."
250,82.87940339999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-36dBm,,,"QoS Data, SN=947, FN=0, Flags=.p..R.F."
254,83.66470559999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-34dBm,,,"QoS Data, SN=948, FN=0, Flags=.p..R.F."
256,84.72545269999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-45dBm,,,"QoS Data, SN=949, FN=0, Flags=.p....F."
260,85.83600379999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-30dBm,,,"QoS Data, SN=950, FN=0, Flags=.p..R.F."
263,86.55625649999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-31dBm,,,"QoS Data, SN=951, FN=0, Flags=.p....F."
266,87.10692399999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-37dBm,,,"QoS Data, SN=952, FN=0, Flags=.p....F."
269,88.4996501,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-63dBm,,,"QoS Data, SN=953, FN=0, Flags=.p....F."
271,88.7960088,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-46dBm,,,"QoS Data, SN=954, FN=0, Flags=.p....F."
272,89.56078269999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-27dBm,,,"QoS Data, SN=955, FN=0, Flags=.p....F."
277,89.94624579999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-51dBm,,,"QoS Data, SN=956, FN=0, Flags=.p..R.F."
280,90.72760729999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-41dBm,,,"QoS Data, SN=957, FN=0, Flags=.p....F."
282,91.04243119999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-28dBm,,,"QoS Data, SN=958, FN=0, Flags=.p....F."
283,92.20688229999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,159,-45dBm,,,"QoS Data, SN=959, FN=0, Flags=.p....F."
285,93.54405739999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-42dBm,,,"QoS Data, SN=960, FN=0, Flags=.p....F."
290,95.29865049999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-31dBm,,,"QoS Data, SN=961, FN=0, Flags=.p..R.F."
294,96.20240209999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-61dBm,,,"QoS Data, SN=962, FN=0, Flags=.p..R.F."
296,96.20606419999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-27dBm,,,"QoS Data, SN=963, FN=0, Flags=.p....F."
299,96.94467689999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-33dBm,,,"QoS Data, SN=964, FN=0, Flags=.p..R.F."
303,98.08372279999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-50dBm,,,"QoS Data, SN=965, FN=0, Flags=.p....F."
304,98.76977659999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,132,-38dBm,,,"QoS Data, SN=966, FN=0, Flags=.p..R.F."
308,100.22660859999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-23dBm,,,"QoS Data, SN=967, FN=0, Flags=.p..R.F."
311,100.83853869999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-30dBm,,,"QoS Data, SN=968, FN=0, Flags=.p..R.F."
315,101.75149499999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-43dBm,,,"QoS Data, SN=969, FN=0, Flags=.p....F."
319,103.13235409999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,120,-42dBm,,,"QoS Data, SN=970, FN=0, Flags=.p....F."
324,104.06751399999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,120,-22dBm,,,"QoS Data, SN=971, FN=0, Flags=.p....F."
326,104.83083319999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,120,-35dBm,,,"QoS Data, SN=972, FN=0, Flags=.p....F."
330,105.74899439999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,120,-26dBm,,,"QoS Data, SN=973, FN=0, Flags=.p....F."
332,106.11873239999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,120,-43dBm,,,"QoS Data, SN=974, FN=0, Flags=.p....F."
335,107.17266259999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-37dBm,,,"QoS Data, SN=975, FN=0, Flags=.p....F."
339,108.66353279999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-41dBm,,,"QoS Data, SN=976, FN=0, Flags=.p....F."
343,109.50548029999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-27dBm,,,"QoS Data, SN=977, FN=0, Flags=.p..R.F."
347,110.80707649999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-40dBm,,,"QoS Data, SN=978, FN=0, Flags=.p....F."
349,110.86507239999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-21dBm,,,"QoS Data, SN=979, FN=0, Flags=.p..R.F."
354,111.42260729999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-42dBm,,,"QoS Data, SN=980, FN=0, Flags=.p....F."
359,111.64807029999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-33dBm,,,"QoS Data, SN=981, FN=0, Flags=.p..R.F."
361,112.28229699999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,162,-27dBm,,,"QoS Data, SN=982, FN=0, Flags=.p..R.F."
363,114.16929279999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,240,-27dBm,,,"QoS Data, SN=983, FN=0, Flags=.p..R.F."
365,114.37860319999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,240,-19dBm,,,"QoS Data, SN=984, FN=0, Flags=.p..R.F."
368,115.60241839999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,168,-38dBm,,,"QoS Data, SN=985, FN=0, Flags=.p....F."
371,116.36722819999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,168,-32dBm,,,"QoS Data, SN=986, FN=0, Flags=.p..R.F."
372,117.96817029999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,155,-24dBm,,,"QoS Data, SN=987, FN=0, Flags=.p..R.F."
376,118.99148559999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,193,-37dBm,,,"QoS Data, SN=988, FN=0, Flags=.p..R.F."
378,120.63861129999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-29dBm,,,"QoS Data, SN=989, FN=0, Flags=.p..R.F."
381,121.41130149999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-31dBm,,,"QoS Data, SN=990, FN=0, Flags=.p..R.F."
382,122.25274269999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-38dBm,,,"QoS Data, SN=991, FN=0, Flags=.p....F."
383,122.52682009999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,122,-25dBm,,,"QoS Data, SN=992, FN=0, Flags=.p..R.F."
384,124.49746449999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-31dBm,,,"QoS Data, SN=993, FN=0, Flags=.p....F."
388,124.53492579999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-32dBm,,,"QoS Data, SN=994, FN=0, Flags=.p..R.F."
390,124.61366909999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-44dBm,,,"QoS Data, SN=995, FN=0, Flags=.p....F."
393,125.70939739999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,124,-44dBm,,,"QoS Data, SN=996, FN=0, Flags=.p....F."
395,126.66562429999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,124,-48dBm,,,"QoS Data, SN=997, FN=0, Flags=.p....F."
398,128.62196869999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,124,-53dBm,,,"QoS Data, SN=998, FN=0, Flags=.p..R.F."
400,130.60549059999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-20dBm,,,"QoS Data, SN=999, FN=0, Flags=.p....F."
402,130.69020829999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-38dBm,,,"QoS Data, SN=1000, FN=0, Flags=.p..R.F."
407,131.13120909999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-22dBm,,,"QoS Data, SN=1001, FN=0, Flags=.p..R.F."
409,132.11472249999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,253,-30dBm,,,"QoS Data, SN=1002, FN=0, Flags=.p..R.F."
412,133.22312189999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-16dBm,,,"QoS Data, SN=1003, FN=0, Flags=.p....F."
415,135.10191089999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-25dBm,,,"QoS Data, SN=1004, FN=0, Flags=.p....F."
419,136.15470789999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,138,-37dBm,,,"QoS Data, SN=1005, FN=0, Flags=.p....F."
422,137.9953732,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-60dBm,,,"QoS Data, SN=1006, FN=0, Flags=.p..R.F."
424,138.1026968,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-24dBm,,,"QoS Data, SN=1007, FN=0, Flags=.p....F."
429,138.6129325,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-35dBm,,,"QoS Data, SN=1008, FN=0, Flags=.p....F."
431,139.065942,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,244,-51dBm,,,"QoS Data, SN=1009, FN=0, Flags=.p....F."
433,140.1441001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-37dBm,,,"QoS Data, SN=1010, FN=0, Flags=.p....F."
435,140.8615613,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-43dBm,,,"QoS Data, SN=1011, FN=0, Flags=.p....F."
439,142.1183182,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-44dBm,,,"QoS Data, SN=1012, FN=0, Flags=.p....F."
441,142.7341032,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,170,-17dBm,,,"QoS Data, SN=1013, FN=0, Flags=.p..R.F."
443,144.6185199,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-43dBm,,,"QoS Data, SN=1014, FN=0, Flags=.p....F."
445,144.79598769999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,175,-51dBm,,,"QoS Data, SN=1015, FN=0, Flags=.p..R.F."
450,146.26131299999997,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-45dBm,,,"QoS Data, SN=1016, FN=0, Flags=.p....F."
454,147.59594249999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-61dBm,,,"QoS Data, SN=1017, FN=0, Flags=.p..R.F."
459,148.16022339999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-22dBm,,,"QoS Data, SN=1018, FN=0, Flags=.p....F."
464,149.05892899999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-29dBm,,,"QoS Data, SN=1019, FN=0, Flags=.p....F."
469,150.12936209999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,173,-52dBm,,,"QoS Data, SN=1020, FN=0, Flags=.p....F."
473,151.01727079999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,173,-45dBm,,,"QoS Data, SN=1021, FN=0, Flags=.p..R.F."
474,152.0703271,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,146,-23dBm,,,"QoS Data, SN=1022, FN=0, Flags=.p....F."
475,152.5540266,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,146,-33dBm,,,"QoS Data, SN=1023, FN=0, Flags=.p..R.F."
480,153.5304559,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,146,-27dBm,,,"QoS Data, SN=1024, FN=0, Flags=.p....F."
481,153.8627986,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,146,-47dBm,,,"QoS Data, SN=1025, FN=0, Flags=.p....F."
484,155.2446512,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,186,-52dBm,,,"QoS Data, SN=1026, FN=0, Flags=.p....F."
489,156.5924171,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,238,-40dBm,,,"QoS Data, SN=1027, FN=0, Flags=.p....F."
494,157.0636484,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,238,-27dBm,,,"QoS Data, SN=1028, FN=0, Flags=.p....F."
495,158.1120165,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-33dBm,,,"QoS Data, SN=1029, FN=0, Flags=.p....F."
497,158.67127680000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,140,-22dBm,,,"QoS Data, SN=1030, FN=0, Flags=.p....F."
498,160.0060209,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,173,-38dBm,,,"QoS Data, SN=1031, FN=0, Flags=.p....F."
501,161.2080411,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,191,-31dBm,,,"QoS Data, SN=1032, FN=0, Flags=.p....F."
506,162.3379536,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,146,-19dBm,,,"QoS Data, SN=1033, FN=0, Flags=.p....F."
511,164.24686789999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,159,-35dBm,,,"QoS Data, SN=1034, FN=0, Flags=.p..R.F."
514,166.1569481,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-36dBm,,,"QoS Data, SN=1035, FN=0, Flags=.p....F."
517,167.3707586,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,209,-31dBm,,,"QoS Data, SN=1036, FN=0, Flags=.p..R.F."
520,168.7088488,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-42dBm,,,"QoS Data, SN=1037, FN=0, Flags=.p....F."
524,169.3454904,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,195,-32dBm,,,"QoS Data, SN=1038, FN=0, Flags=.p....F."
526,171.2965547,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-28dBm,,,"QoS Data, SN=1039, FN=0, Flags=.p....F."
527,172.1434526,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-31dBm,,,"QoS Data, SN=1040, FN=0, Flags=.p..R.F."
530,173.1401917,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-37dBm,,,"QoS Data, SN=1041, FN=0, Flags=.p....F."
533,173.8520707,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,167,-25dBm,,,"QoS Data, SN=1042, FN=0, Flags=.p..R.F."
