No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Info
83,24.927075400000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-40dBm,,,"QoS Data, SN=449, FN=0, Flags=.p....F."
85,26.546815300000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-16dBm,,,"QoS Data, SN=450, FN=0, Flags=.p..R.F."
88,27.786755400000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-44dBm,,,"QoS Data, SN=451, FN=0, Flags=.p..R.F."
89,29.044867900000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-37dBm,,,"QoS Data, SN=452, FN=0, Flags=.p..R.F."
91,30.318797900000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-33dBm,,,"QoS Data, SN=453, FN=0, Flags=.p..R.F."
92,31.337593200000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,149,-47dBm,,,"QoS Data, SN=454, FN=0, Flags=.p....F."
95,33.188600900000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,142,-32dBm,,,"QoS Data, SN=455, FN=0, Flags=.p....F."
97,34.3172379,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,221,-37dBm,,,"QoS Data, SN=456, FN=0, Flags=.p....F."
101,36.125075100000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,226,-18dBm,,,"QoS Data, SN=457, FN=0, Flags=.p..R.F."
106,37.219937800000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,247,-40dBm,,,"QoS Data, SN=458, FN=0, Flags=.p..R.F."
111,37.4719088,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,247,-36dBm,,,"QoS Data, SN=459, FN=0, Flags=.p..R.F."
112,37.9361219,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,247,-58dBm,,,"QoS Data, SN=460, FN=0, Flags=.p..R.F."
116,39.8812074,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-26dBm,,,"QoS Data, SN=461, FN=0, Flags=.p....F."
121,40.197989400000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-15dBm,,,"QoS Data, SN=462, FN=0, Flags=.p..R.F."
126,40.6413549,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-46dBm,,,"QoS Data, SN=463, FN=0, Flags=.p....F."
130,40.6594143,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,119,-63dBm,,,"QoS Data, SN=464, FN=0, Flags=.p....F."
135,41.9465573,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-26dBm,,,"QoS Data, SN=465, FN=0, Flags=.p..R.F."
138,42.1265634,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-23dBm,,,"QoS Data, SN=466, FN=0, Flags=.p....F."
140,42.793800700000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-29dBm,,,"QoS Data, SN=467, FN=0, Flags=.p....F."
144,42.87521230000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-24dBm,,,"QoS Data, SN=468, FN=0, Flags=.p....F."
148,43.98482890000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,199,-36dBm,,,"QoS Data, SN=469, FN=0, Flags=.p..R.F."
150,45.597850500000014,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-31dBm,,,"QoS Data, SN=470, FN=0, Flags=.p..R.F."
154,45.96887150000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-34dBm,,,"QoS Data, SN=471, FN=0, Flags=.p..R.F."
155,47.17116030000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-19dBm,,,"QoS Data, SN=472, FN=0, Flags=.p..R.F."
156,48.88920240000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-54dBm,,,"QoS Data, SN=473, FN=0, Flags=.p..R.F."
158,49.00911680000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-25dBm,,,"QoS Data, SN=474, FN=0, Flags=.p..R.F."
160,50.61411230000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,229,-23dBm,,,"QoS Data, SN=475, FN=0, Flags=.p..R.F."
163,51.10501680000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,229,-15dBm,,,"QoS Data, SN=476, FN=0, Flags=.p..R.F."
164,52.472620500000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-24dBm,,,"QoS Data, SN=477, FN=0, Flags=.p..R.F."
167,53.2099984,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-23dBm,,,"QoS Data, SN=478, FN=0, Flags=.p....F."
172,53.3970786,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-36dBm,,,"QoS Data, SN=479, FN=0, Flags=.p....F."
174,53.7714026,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-36dBm,,,"QoS Data, SN=480, FN=0, Flags=.p....F."
178,53.9162705,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,183,-17dBm,,,"QoS Data, SN=481, FN=0, Flags=.p..R.F."
179,55.5749682,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-27dBm,,,"QoS Data, SN=482, FN=0, Flags=.p....F."
184,55.6025979,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,106,-53dBm,,,"QoS Data, SN=483, FN=0, Flags=.p....F."
189,57.1008107,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,146,-59dBm,,,"QoS Data, SN=484, FN=0, Flags=.p....F."
190,58.41429419999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,236,-28dBm,,,"QoS Data, SN=485, FN=0, Flags=.p....F."
195,58.988844199999996,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,236,-19dBm,,,"QoS Data, SN=486, FN=0, Flags=.p....F."
199,60.876489799999995,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-44dBm,,,"QoS Data, SN=487, FN=0, Flags=.p..R.F."
204,61.534418499999994,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,160,-38dBm,,,"QoS Data, SN=488, FN=0, Flags=.p..R.F."
209,62.93408649999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,211,-21dBm,,,"QoS Data, SN=489, FN=0, Flags=.p....F."
213,63.53046849999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,211,-34dBm,,,"QoS Data, SN=490, FN=0, Flags=.p..R.F."
214,64.5469294,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-17dBm,,,"QoS Data, SN=491, FN=0, Flags=.p....F."
219,66.1328154,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,197,-17dBm,,,"QoS Data, SN=492, FN=0, Flags=.p....F."
223,67.6087913,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-46dBm,,,"QoS Data, SN=493, FN=0, Flags=.p....F."
228,69.5676884,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,234,-41dBm,,,"QoS Data, SN=494, FN=0, Flags=.p....F."
231,71.16842109999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,205,-28dBm,,,"QoS Data, SN=495, FN=0, Flags=.p....F."
235,72.97509939999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,152,-48dBm,,,"QoS Data, SN=496, FN=0, Flags=.p..R.F."
238,73.37258349999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,152,-28dBm,,,"QoS Data, SN=497, FN=0, Flags=.p....F."
240,74.07471989999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,152,-15dBm,,,"QoS Data, SN=498, FN=0, Flags=.p....F."
245,75.8048829,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-46dBm,,,"QoS Data, SN=499, FN=0, Flags=.p....F."
248,76.34886209999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,212,-45dBm,,,"QoS Data, SN=500, FN=0, Flags=.p....F."
249,77.4846527,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,111,-39dBm,,,"QoS Data, SN=501, FN=0, Flags=.p..R.F."
253,78.977571,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-41dBm,,,"QoS Data, SN=502, FN=0, Flags=.p..R.F."
257,80.831807,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,131,-27dBm,,,"QoS Data, SN=503, FN=0, Flags=.p..R.F."
258,82.6670903,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,169,-47dBm,,,"QoS Data, SN=504, FN=0, Flags=.p..R.F."
259,82.8449954,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,169,-29dBm,,,"QoS Data, SN=505, FN=0, Flags=.p..R.F."
263,83.0157129,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,169,-33dBm,,,"QoS Data, SN=506, FN=0, Flags=.p..R.F."
266,84.224687,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-20dBm,,,"QoS Data, SN=507, FN=0, Flags=.p....F."
269,85.1916284,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,241,-26dBm,,,"QoS Data, SN=508, FN=0, Flags=.p....F."
274,87.0787584,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-28dBm,,,"QoS Data, SN=509, FN=0, Flags=.p..R.F."
279,87.4174767,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-15dBm,,,"QoS Data, SN=510, FN=0, Flags=.p..R.F."
280,89.3824751,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-27dBm,,,"QoS Data, SN=511, FN=0, Flags=.p..R.F."
285,90.22803049999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-46dBm,,,"QoS Data, SN=512, FN=0, Flags=.p..R.F."
288,91.83744979999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-30dBm,,,"QoS Data, SN=513, FN=0, Flags=.p..R.F."
289,91.99387749999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,172,-35dBm,,,"QoS Data, SN=514, FN=0, Flags=.p..R.F."
293,93.20786069999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,156,-45dBm,,,"QoS Data, SN=515, FN=0, Flags=.p....F."
297,94.32881159999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-66dBm,,,"QoS Data, SN=516, FN=0, Flags=.p..R.F."
299,94.71871599999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-36dBm,,,"QoS Data, SN=517, FN=0, Flags=.p....F."
300,94.97725759999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,204,-17dBm,,,"QoS Data, SN=518, FN=0, Flags=.p..R.F."
303,96.14361879999998,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-25dBm,,,"QoS Data, SN=519, FN=0, Flags=.p....F."
304,96.62721479999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,194,-74dBm,,,"QoS Data, SN=520, FN=0, Flags=.p....F."
307,98.02809669999999,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-23dBm,,,"QoS Data, SN=521, FN=0, Flags=.p....F."
310,98.9984777,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,144,-22dBm,,,"QoS Data, SN=522, FN=0, Flags=.p..R.F."
313,100.1295569,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,135,-51dBm,,,"QoS Data, SN=523, FN=0, Flags=.p....F."
314,101.3278131,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,235,-63dBm,,,"QoS Data, SN=524, FN=0, Flags=.p..R.F."
319,102.6359956,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,117,-35dBm,,,"QoS Data, SN=525, FN=0, Flags=.p....F."
320,103.9167431,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,147,-37dBm,,,"QoS Data, SN=526, FN=0, Flags=.p..R.F."
324,105.6027342,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-31dBm,,,"QoS Data, SN=527, FN=0, Flags=.p..R.F."
329,105.8652275,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,121,-47dBm,,,"QoS Data, SN=528, FN=0, Flags=.p..R.F."
334,106.913461,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-31dBm,,,"QoS Data, SN=529, FN=0, Flags=.p....F."
338,107.9945072,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,210,-46dBm,,,"QoS Data, SN=530, FN=0, Flags=.p....F."
340,109.1059727,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-43dBm,,,"QoS Data, SN=531, FN=0, Flags=.p....F."
343,110.844318,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,256,-43dBm,,,"QoS Data, SN=532, FN=0, Flags=.p....F."
347,110.8944225,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,256,-35dBm,,,"QoS Data, SN=533, FN=0, Flags=.p....F."
348,112.14034810000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,192,-26dBm,,,"QoS Data, SN=534, FN=0, Flags=.p..R.F."
353,113.72447820000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,217,-44dBm,,,"QoS Data, SN=535, FN=0, Flags=.p....F."
358,115.63028460000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-54dBm,,,"QoS Data, SN=536, FN=0, Flags=.p..R.F."
359,117.1699576,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-51dBm,,,"QoS Data, SN=537, FN=0, Flags=.p....F."
361,117.54554780000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-29dBm,,,"QoS Data, SN=538, FN=0, Flags=.p....F."
366,117.58491640000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-52dBm,,,"QoS Data, SN=539, FN=0, Flags=.p....F."
370,117.97995680000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,207,-30dBm,,,"QoS Data, SN=540, FN=0, Flags=.p....F."
373,119.22906510000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,220,-25dBm,,,"QoS Data, SN=541, FN=0, Flags=.p....F."
375,120.94504320000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,255,-33dBm,,,"QoS Data, SN=542, FN=0, Flags=.p..R.F."
379,122.36582430000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,125,-17dBm,,,"QoS Data, SN=543, FN=0, Flags=.p....F."
382,123.78099340000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,239,-34dBm,,,"QoS Data, SN=544, FN=0, Flags=.p....F."
386,125.75387540000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,145,-37dBm,,,"QoS Data, SN=545, FN=0, Flags=.p....F."
389,126.55813880000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,145,-25dBm,,,"QoS Data, SN=546, FN=0, Flags=.p....F."
393,127.87881000000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,161,-22dBm,,,"QoS Data, SN=547, FN=0, Flags=.p..R.F."
398,129.8535974,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,151,-30dBm,,,"QoS Data, SN=548, FN=0, Flags=.p....F."
403,130.80684100000002,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,151,-15dBm,,,"QoS Data, SN=549, FN=0, Flags=.p....F."
405,131.08378360000003,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,151,-31dBm,,,"QoS Data, SN=550, FN=0, Flags=.p....F."
409,132.39424300000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-28dBm,,,"QoS Data, SN=551, FN=0, Flags=.p....F."
413,132.58553070000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,165,-48dBm,,,"QoS Data, SN=552, FN=0, Flags=.p..R.F."
418,134.03890780000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,196,-42dBm,,,"QoS Data, SN=553, FN=0, Flags=.p....F."
420,135.66380870000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-41dBm,,,"QoS Data, SN=554, FN=0, Flags=.p....F."
422,136.64084580000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-29dBm,,,"QoS Data, SN=555, FN=0, Flags=.p....F."
423,138.56484250000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,220,-32dBm,,,"QoS Data, SN=556, FN=0, Flags=.p..R.F."
428,139.54467300000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,220,-26dBm,,,"QoS Data, SN=557, FN=0, Flags=.p..R.F."
430,140.02823240000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,220,-55dBm,,,"QoS Data, SN=558, FN=0, Flags=.p....F."
433,141.50841970000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-38dBm,,,"QoS Data, SN=559, FN=0, Flags=.p....F."
435,141.75575290000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-46dBm,,,"QoS Data, SN=560, FN=0, Flags=.p....F."
437,142.72033360000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-37dBm,,,"QoS Data, SN=561, FN=0, Flags=.p....F."
441,143.04875660000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-31dBm,,,"QoS Data, SN=562, FN=0, Flags=.p....F."
446,143.78247420000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-22dBm,,,"QoS Data, SN=563, FN=0, Flags=.p....F."
447,144.75139240000004,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-41dBm,,,"QoS Data, SN=564, FN=0, Flags=.p....F."
449,144.85553190000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-19dBm,,,"QoS Data, SN=565, FN=0, Flags=.p....F."
454,144.86028750000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-35dBm,,,"QoS Data, SN=566, FN=0, Flags=.p....F."
459,145.19233720000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,115,-19dBm,,,"QoS Data, SN=567, FN=0, Flags=.p....F."
460,146.31475440000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-35dBm,,,"QoS Data, SN=568, FN=0, Flags=.p..R.F."
462,146.58182900000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,137,-49dBm,,,"QoS Data, SN=569, FN=0, Flags=.p....F."
463,148.32771310000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,211,-17dBm,,,"QoS Data, SN=570, FN=0, Flags=.p..R.F."
467,148.37499930000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,211,-24dBm,,,"QoS Data, SN=571, FN=0, Flags=.p....F."
472,148.71035320000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,211,-15dBm,,,"QoS Data, SN=572, FN=0, Flags=.p....F."
474,150.42684000000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-33dBm,,,"QoS Data, SN=573, FN=0, Flags=.p..R.F."
479,150.8880224000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-26dBm,,,"QoS Data, SN=574, FN=0, Flags=.p....F."
480,151.2216516000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-39dBm,,,"QoS Data, SN=575, FN=0, Flags=.p....F."
481,151.6929604000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-68dBm,,,"QoS Data, SN=576, FN=0, Flags=.p....F."
484,152.1339809000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-19dBm,,,"QoS Data, SN=577, FN=0, Flags=.p....F."
485,152.7230793000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-38dBm,,,"QoS Data, SN=578, FN=0, Flags=.p....F."
489,153.6822566000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-54dBm,,,"QoS Data, SN=579, FN=0, Flags=.p....F."
493,154.2711825000001,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-23dBm,,,"QoS Data, SN=580, FN=0, Flags=.p....F."
495,155.03900940000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,230,-38dBm,,,"QoS Data, SN=581, FN=0, Flags=.p....F."
497,156.97186580000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,112,-48dBm,,,"QoS Data, SN=582, FN=0, Flags=.p....F."
499,158.09040400000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-23dBm,,,"QoS Data, SN=583, FN=0, Flags=.p....F."
500,158.32114200000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-43dBm,,,"QoS Data, SN=584, FN=0, Flags=.p....F."
504,158.40350040000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-15dBm,,,"QoS Data, SN=585, FN=0, Flags=.p..R.F."
507,159.19420310000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,203,-34dBm,,,"QoS Data, SN=586, FN=0, Flags=.p....F."
510,160.80027380000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,228,-23dBm,,,"QoS Data, SN=587, FN=0, Flags=.p....F."
512,162.11722830000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-31dBm,,,"QoS Data, SN=588, FN=0, Flags=.p....F."
517,162.39837080000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,116,-52dBm,,,"QoS Data, SN=589, FN=0, Flags=.p....F."
521,164.20869140000008,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,128,-28dBm,,,"QoS Data, SN=590, FN=0, Flags=.p..R.F."
523,166.13877170000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,223,-41dBm,,,"QoS Data, SN=591, FN=0, Flags=.p....F."
528,167.29964480000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,174,-36dBm,,,"QoS Data, SN=592, FN=0, Flags=.p..R.F."
533,169.13896550000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-48dBm,,,"QoS Data, SN=593, FN=0, Flags=.p....F."
537,169.59335390000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,249,-28dBm,,,"QoS Data, SN=594, FN=0, Flags=.p....F."
539,171.14018250000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,250,-62dBm,,,"QoS Data, SN=595, FN=0, Flags=.p....F."
540,172.89924340000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-35dBm,,,"QoS Data, SN=596, FN=0, Flags=.p....F."
544,173.03660500000007,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,215,-27dBm,,,"QoS Data, SN=597, FN=0, Flags=.p....F."
546,174.69040920000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,188,-20dBm,,,"QoS Data, SN=598, FN=0, Flags=.p....F."
551,176.40852870000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,233,-28dBm,,,"QoS Data, SN=599, FN=0, Flags=.p....F."
556,177.84311380000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-45dBm,,,"QoS Data, SN=600, FN=0, Flags=.p....F."
557,178.14171450000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,179,-23dBm,,,"QoS Data, SN=601, FN=0, Flags=.p....F."
560,179.61143650000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,139,-23dBm,,,"QoS Data, SN=602, FN=0, Flags=.p....F."
564,181.50805850000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-24dBm,,,"QoS Data, SN=603, FN=0, Flags=.p..R.F."
567,182.49678570000006,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,148,-35dBm,,,"QoS Data, SN=604, FN=0, Flags=.p....F."
568,183.77593950000005,fa:4e:73:5a:14:64,Microsof_98:83:04,802.11,133,-56dBm,,,"QoS Data, SN=605, FN=0, Flags=.p....F."
